"date","acn_volume","adbe_volume","amd_volume","crm_volume","ibm_volume","intc_volume","intu_volume","nflx_volume","sony_volume","txn_volume"
"2018-10-25","2313700","5283600","189173700","7792900","10778298","48255300","1367400","13346900","1818600","21038900"
"2018-10-26","2472500","4505800","119689000","7457000","9170282","67280400","1399400","19616000","2727300","15855200"
"2018-10-29","1909200","4725000","94479600","9212500","21391118","35732200","1534300","21698800","2568700","9869400"
"2018-10-30","2296400","5626800","99049400","10037900","22445696","43975200","1486900","23685700","2709200","8734300"
"2018-10-31","2414900","4423000","110463700","6666400","22640670","33369100","1589600","20360300","1766900","10301100"
"2018-11-01","1771600","3192200","136896500","4668800","14253528","28335300","1411600","15121500","1538300","10972500"
"2018-11-02","1998600","4335300","123788000","4481400","11079964","30759800","2165800","13404600","1563400","10088000"
"2018-11-05","1705200","3224100","108016700","4629900","9565252","23751200","1361300","10283000","958900","6189400"
"2018-11-06","1364700","2446700","144995700","4667100","10038880","23839600","1228300","9710400","711000","5413100"
"2018-11-07","2278400","3790600","121115800","5804000","12952304","29913200","1146400","13328300","1616100","5525700"
"2018-11-08","1294400","2389300","92387600","3986700","10874634","26581700","920600","11023900","1076600","5948300"
"2018-11-09","1882100","2765900","85900700","5252500","7282043","21761400","1588100","13480800","957800","6256400"
"2018-11-12","2263800","3498300","95948200","7571200","5626539","24412800","1651800","10924800","1650000","8688700"
"2018-11-13","1486700","4017100","76126000","6176300","4272282","29315900","1569800","12232200","949800","5930800"
"2018-11-14","2819900","3261300","106344300","5729600","4981366","25632700","1189400","16853600","871900","4975200"
"2018-11-15","2561800","3383500","97715500","6468700","5447463","29581000","1342800","9967100","712800","7689000"
"2018-11-16","3218500","2897400","112376600","5126900","4263810","31670600","1606200","9099500","834900","6767000"
"2018-11-19","2194400","7642200","93578200","14284700","4321235","26859000","3277600","12993800","1579800","8265300"
"2018-11-20","2224800","6180500","109869400","13829500","6520555","29200800","4439900","16693800","1412800","8230200"
"2018-11-21","2525600","4846400","81585600","7311300","5581247","19011400","2578600","11023000","783100","6437700"
"2018-11-23","938800","1691000","54611300","3009600","2442096","8906900","1622700","5245100","362600","2066200"
"2018-11-26","2127500","3603700","83211000","9321200","5241611","20723000","2151400","12498600","1280400","4687400"
"2018-11-27","1930000","2882400","119230100","10558800","5129375","27621000","1781400","11149500","957000","5044700"
"2018-11-28","2784000","6447100","134425300","25705400","5339307","28003200","2284600","14801300","1042000","5659300"
"2018-11-29","2414600","3723500","79853700","7763000","5439305","23592500","1899500","15431500","1100000","5938000"
"2018-11-30","5832800","5156700","82370700","9401400","7585174","43313700","2692500","11860100","809500","8685900"
"2018-12-03","2319800","4286200","139607400","7358900","6115334","30870400","2120200","14117400","1082700","7828500"
"2018-12-04","3108900","4041700","127392900","6978400","6276732","35397700","1726000","12800600","1113200","7487100"
"2018-12-06","6012000","3950600","103434700","9186600","7257148","31661700","2659600","13074300","783400","7329300"
"2018-12-07","3090000","3971100","105764500","6225300","7342502","34016400","1767600","12466700","635000","8837800"
"2018-12-10","2280800","3194300","77984500","5897000","6850777","23289000","1584400","9605600","1024000","7549500"
"2018-12-11","1786300","3179400","88027400","4548700","5275083","23851000","1594600","9843200","1814300","9942500"
"2018-12-12","2423400","4067900","100340700","6794300","3724283","31305000","1480100","11456700","926800","4945000"
"2018-12-13","2227100","5395200","88108300","5122800","4177306","19526000","2405900","8379300","620200","3647500"
"2018-12-14","2336100","12189400","84713600","5354400","4763693","26372100","2277800","9915300","750600","6318300"
"2018-12-17","2755000","7059500","115437900","8392400","7713727","26598700","2636300","9634700","711500","8260200"
"2018-12-18","2692600","5265000","101512900","6668400","6579549","29014300","1984500","10350100","1163900","7675500"
"2018-12-19","3261000","6110800","120644500","7350700","7300871","39717600","1889400","13788400","1428100","9854500"
"2018-12-20","6409200","6099400","119394500","12265100","8843302","37750900","2181200","16792900","1314600","9235000"
"2018-12-21","6236900","8828100","132246000","12568600","10864279","52768300","3323100","21397600","1240600","14349200"
"2018-12-24","2305400","2940500","62933100","4721500","3997184","19241600","1007900","9547600","807600","5621600"
"2018-12-26","2488600","5897900","108811800","8110900","6951507","28677600","1987700","14402700","1151700","8075200"
"2018-12-27","2684100","3931100","111373000","7967700","6323698","29970700","2730900","12235200","806000","5882300"
"2018-12-28","2015600","3160200","109214400","7276200","5352905","24758700","1340200","10992800","607800","5022200"
"2018-12-31","1826400","2866400","84732200","5467700","5212009","20490400","1074200","13508900","858700","4113200"
"2019-01-02","2059300","2784100","87148700","4783900","4434935","18774600","1485600","11679500","779800","6478800"
"2019-01-03","2801300","3663500","117277600","6365700","4546648","32267300","2015900","14969600","1618500","11667500"
"2019-01-04","2296400","4043400","111878600","6650600","4683779","35447300","1736400","19330100","1185000","7707600"
"2019-01-07","2315600","3638500","107157000","9064800","3923755","22736800","1175400","18620100","674000","5023900"
"2019-01-08","2647800","3685900","121271000","9057300","4982726","22749200","1654000","15359200","1033000","5863500"
"2019-01-09","2181500","3594200","163944100","5445900","3800850","22554500","1643200","13343200","658900","6909400"
"2019-01-10","1836300","2704600","115629400","5116900","4089860","27202600","1507300","13472500","1067000","6748500"
"2019-01-11","2004100","3179500","85110800","5185200","3893630","21751300","1479600","19500400","591000","4738800"
"2019-01-14","1484500","2606800","71350200","5815500","5469220","19193900","1058000","10499600","735900","5060100"
"2019-01-15","1543800","3656500","62785800","5350400","3668845","22480800","1559900","21181200","985800","4690800"
"2019-01-16","2677100","2885200","70849300","3936800","4017791","19057700","1340700","15385500","880800","4559500"
"2019-01-17","1814700","2836200","85018400","3743200","5261275","17448700","1106400","18871200","708700","6872300"
"2019-01-18","2470500","3711300","88131000","6151200","6284891","29874600","1623000","26621000","889400","6677500"
"2019-01-22","1950300","4155500","78513700","5203300","10514810","25940700","1656500","17941400","901800","11068600"
"2019-01-23","1989400","2031400","77811300","3335400","23078630","18960700","1454700","13480100","803200","10298700"
"2019-01-24","1947100","3643000","97433400","6734700","6613753","50578300","966200","11131600","886900","14260300"
"2019-01-25","1742800","3822300","110239500","4600800","5969940","86455700","1127500","11152900","782200","11041700"
"2019-01-28","2046500","2110400","135164100","4054700","5604154","35928700","972500","8652100","743800","7292700"
"2019-01-29","1963200","1937100","131202500","3915100","5268807","20988300","995700","7655200","674200","6153100"
"2019-01-30","1679400","2482900","211421200","4653400","4707941","26931700","1251400","9234500","922100","6430200"
"2019-01-31","2115600","5007200","182575600","8615900","5108664","43051300","2792300","8535500","1583600","8272300"
"2019-02-01","1957400","3033300","105356200","5959200","3981076","37442900","1935000","9827800","6962800","5615000"
"2019-02-04","1666100","3705100","70843800","5264700","4149064","20905000","2256000","9051400","1977200","5761200"
"2019-02-05","1985700","3042000","122226000","4575600","5647249","31641600","1818200","9046600","1609500","6372200"
"2019-02-06","1375100","2539100","78684300","4205100","5104166","21647800","915900","6717700","2822500","9907800"
"2019-02-07","2109800","2099300","86723900","4545500","4580852","27825900","1166400","7864500","3049100","7045700"
"2019-02-08","2300000","2756800","78129300","3018700","3399291","18851200","1400600","7561400","2078500","5392400"
"2019-02-11","1410500","3538100","60578700","7125500","3237475","18004100","1472900","5454900","2044900","4553000"
"2019-02-12","1861300","2518400","67595400","5631700","3469791","18050100","1394900","10429400","1154100","5316800"
"2019-02-13","1952100","1899700","57544200","5296000","4448638","17712800","1133100","10559100","1470200","5965200"
"2019-02-14","1552900","1885000","64441200","5061100","2917712","17545400","1356200","9295300","730100","3438800"
"2019-02-15","2395200","2999200","78644100","5282000","4020929","22520400","1142500","9230000","1445400","3604300"
"2019-02-19","1656500","3475600","57517900","3883200","3541442","15611800","1398700","7396600","1662900","3188000"
"2019-02-20","1942300","2484800","57091600","7047200","3976892","21607700","1904400","8110700","2226800","3692800"
"2019-02-21","1835700","2607400","49608200","4463000","3072416","16162100","2289200","6227900","2215000","3933500"
"2019-02-22","1679300","2006000","52650700","4175000","3256930","31934100","3333700","7088200","1189600","4392900"
"2019-02-25","1368000","1815800","63221000","5076700","3341133","20711800","2876900","7569300","996800","5750200"
"2019-02-26","1526200","2538900","48470100","4496300","3201178","16082200","1306900","4944600","1305700","3740100"
"2019-02-27","1536300","2266800","62649300","4278300","2647321","17590300","1524800","5629900","866400","4395800"
"2019-02-28","2017300","3810300","39384900","6908100","3616859","18388800","1677800","6186800","800900","5465800"
"2019-03-01","2227600","2594000","48084000","6919900","3169380","18359300","1943100","5526500","969000","4164200"
"2019-03-04","1896300","2994900","48147700","17886300","3563617","21706100","1447400","7487000","1230900","3278500"
"2019-03-05","1564900","2101800","35462600","16042900","4445814","21057700","1357500","5937800","638300","4008600"
"2019-03-06","1733300","1950500","60479400","7436300","2895642","14740500","800400","6211900","685400","3568000"
"2019-03-07","1655000","3185200","52186300","6916500","4559305","17803000","960700","6151300","1360200","5431000"
"2019-03-08","1458100","2195400","49967700","4800700","3947186","16793900","1080600","6898800","1074100","5180800"
"2019-03-11","1240400","2711700","54420200","5699500","4120508","18963000","1467700","5387300","1555600","3319800"
"2019-03-12","2351200","2583500","56410600","4082100","4136616","20782100","1326200","5164600","1290200","3047200"
"2019-03-13","2095200","3992500","56705800","5230600","3319167","25522300","1374100","6444100","920600","3911100"
"2019-03-14","2270100","5113400","42818600","3247200","2864576","26647100","1497500","5271400","778100","5393700"
"2019-03-15","3737200","12110500","46519900","6743700","7482770","46512500","3496100","8444500","848000","13932300"
"2019-03-18","1592100","4013400","34731800","3575500","3418851","16274000","1427000","7194700","632800","4408900"
"2019-03-19","1949600","4257300","156052200","4379000","3642486","18274800","1477200","7541400","2231600","3592100"
"2019-03-20","2128800","3732600","151292100","4391000","3817377","24325300","1129000","10917200","3729000","3829400"
